,Unnamed: 0,Unnamed: 0.1,Type,Age,Breed1,Gender,Color1,Color2,MaturitySize,FurLength,Vaccinated,Sterilized,Health,Fee,PhotoAmt,AdoptionSpeed
5099,5099,5099,1,2,74,0,0,1,1,2,2,0,0,0,2,4
5100,5100,5100,1,1,74,0,5,4,2,2,0,0,0,0,1,4
5101,5101,5101,1,24,74,1,1,4,1,1,1,1,0,0,2,4
5102,5102,5102,1,3,74,0,1,5,1,2,2,0,0,0,3,2
5103,5103,5103,1,4,74,0,0,0,1,2,2,0,0,0,2,4
5104,5104,5104,1,6,74,0,0,0,2,2,2,1,0,0,5,3
5105,5105,5105,0,2,21,1,1,6,2,2,0,0,0,0,13,1
5106,5106,5106,0,5,21,1,0,4,1,1,2,0,0,120,1,3
5107,5107,5107,1,12,74,0,1,4,1,2,2,1,0,0,2,4
5108,5108,5108,0,11,21,1,0,5,1,2,2,2,0,0,3,4
5109,5109,5109,1,1,74,0,0,0,1,1,0,0,0,0,2,2
5110,5110,5110,0,10,21,1,1,2,1,2,2,2,0,0,1,4
5111,5111,5111,1,123,131,0,0,6,1,2,2,2,0,0,3,4
5112,5112,5112,1,3,74,0,0,4,1,2,0,0,0,0,1,4
5113,5113,5113,1,1,74,1,1,4,1,1,0,0,0,0,4,1
5114,5114,5114,1,2,74,1,1,4,1,1,2,0,0,0,4,2
5115,5115,5115,1,5,74,0,1,3,1,1,1,0,0,0,3,4
5116,5116,5116,1,4,74,0,0,0,1,2,2,2,0,0,13,4
5117,5117,5117,0,2,20,1,0,0,1,1,0,0,0,50,5,3
5118,5118,5118,1,3,74,0,3,1,1,1,2,0,0,0,1,4
5119,5119,5119,1,36,98,0,5,4,2,0,2,0,0,0,1,1
5120,5120,5120,1,3,74,1,1,4,1,1,1,1,0,0,5,0
5121,5121,5121,0,36,21,1,1,1,1,2,1,1,0,0,2,3
5122,5122,5122,1,3,74,0,1,4,1,2,2,0,0,50,2,4
5123,5123,5123,1,12,40,1,0,5,0,0,2,0,0,400,4,0
5124,5124,5124,0,2,21,0,0,0,2,2,2,0,0,0,4,2
5125,5125,5125,1,5,18,1,0,0,1,2,2,0,0,0,3,1
5126,5126,5126,0,4,21,0,3,3,2,2,2,0,0,0,4,2
5127,5127,5127,1,2,74,0,0,4,1,2,2,0,1,0,4,4
5128,5128,5128,0,6,21,0,0,0,1,2,0,0,0,0,1,4
5129,5129,5129,0,3,145,1,1,5,1,1,0,0,0,0,3,4
5130,5130,5130,0,5,21,0,0,0,1,2,1,0,0,0,3,2
5131,5131,5131,0,10,21,1,0,5,0,2,0,0,0,0,1,2
5132,5132,5132,1,6,74,1,1,4,2,2,2,0,0,0,2,4
5133,5133,5133,0,2,99,1,3,6,2,1,0,0,0,0,1,2
5134,5134,5134,1,3,62,0,1,5,1,2,2,0,0,0,2,3
5135,5135,5135,1,3,74,0,1,4,1,1,1,0,0,100,7,2
5136,5136,5136,1,3,14,1,0,5,1,2,2,1,0,0,3,1
5137,5137,5137,1,2,29,0,1,5,1,2,1,0,0,0,3,3
5138,5138,5138,0,19,21,0,3,5,0,2,2,2,0,0,4,1
5139,5139,5139,1,6,107,0,1,4,0,1,2,2,0,0,7,3
5140,5140,5140,0,3,21,1,3,4,1,2,0,0,0,0,6,3
5141,5141,5141,1,1,74,0,0,2,1,1,0,0,0,50,10,1
5142,5142,5142,1,2,74,0,0,0,1,1,0,0,0,0,2,4
5143,5143,5143,1,18,74,1,1,5,1,2,2,2,0,0,6,4
5144,5144,5144,1,2,74,0,0,0,1,2,1,0,0,0,1,2
5145,5145,5145,1,1,74,1,0,0,1,2,0,0,0,0,4,1
5146,5146,5146,1,12,24,0,5,4,2,1,2,1,0,0,4,2
5147,5147,5147,1,9,79,0,0,1,1,2,2,0,0,500,1,2
5148,5148,5148,1,2,74,1,0,0,1,2,0,0,0,0,5,2
5149,5149,5149,1,12,43,1,1,5,1,1,2,0,0,0,2,2
5150,5150,5150,0,2,21,0,2,5,2,2,0,0,0,0,1,2
5151,5151,5151,1,3,43,1,1,4,0,1,1,0,0,0,1,1
5152,5152,5152,0,1,20,0,0,3,1,1,0,0,0,0,6,1
5153,5153,5153,0,6,21,1,6,5,1,2,2,2,0,100,1,4
5154,5154,5154,0,9,21,0,0,1,1,2,0,0,0,0,4,4
5155,5155,5155,1,132,91,0,0,4,2,2,2,2,0,0,0,4
5156,5156,5156,1,55,131,1,0,0,1,2,2,1,0,80,1,1
5157,5157,5157,0,3,21,0,1,3,1,2,2,0,0,0,8,2
5158,5158,5158,1,24,55,1,1,5,1,2,2,0,0,0,1,2
5159,5159,5159,0,9,99,0,0,1,1,1,0,0,0,200,1,4
5160,5160,5160,1,3,74,1,1,4,1,1,1,1,0,0,3,2
5161,5161,5161,1,24,98,0,0,5,2,0,2,2,0,0,2,2
5162,5162,5162,1,2,74,1,2,4,1,2,2,0,0,0,3,3
5163,5163,5163,1,36,74,0,5,4,1,2,2,2,0,0,1,2
5164,5164,5164,0,11,123,0,0,0,1,2,2,2,0,100,6,4
5165,5165,5165,1,4,74,0,3,5,1,2,0,0,0,0,3,2
5166,5166,5166,0,5,61,1,4,5,1,1,0,0,0,0,5,2
5167,5167,5167,0,5,21,0,1,3,2,2,2,0,0,0,5,2
5168,5168,5168,0,4,20,1,0,5,1,1,0,0,0,0,5,4
5169,5169,5169,0,9,111,0,0,4,1,0,2,0,0,500,5,4
5170,5170,5170,0,1,21,0,3,1,1,1,0,0,0,60,3,4
5171,5171,5171,0,3,21,1,0,0,2,1,0,0,0,0,4,2
5172,5172,5172,1,20,74,0,3,4,1,2,2,2,0,0,16,4
5173,5173,5173,0,3,145,1,6,5,2,1,1,1,0,200,4,4
5174,5174,5174,0,6,21,0,1,2,1,2,0,0,0,0,1,2
5175,5175,5175,1,3,74,0,1,5,1,2,2,0,0,0,7,4
5176,5176,5176,0,24,20,0,2,5,1,1,2,2,0,0,4,1
5177,5177,5177,1,3,62,1,0,4,1,2,2,0,0,270,4,2
5178,5178,5178,1,4,74,0,6,5,1,2,0,0,0,0,2,4
5179,5179,5179,0,18,20,0,0,2,1,1,2,0,0,0,4,4
5180,5180,5180,1,2,74,1,5,4,1,2,2,0,0,0,4,1
5181,5181,5181,0,3,20,0,1,6,2,1,0,0,0,0,1,0
5182,5182,5182,0,3,21,1,2,5,2,2,2,0,0,0,1,1
5183,5183,5183,1,2,74,0,0,0,1,2,0,0,0,0,1,4
5184,5184,5184,0,3,21,0,3,6,2,1,0,0,0,0,4,2
5185,5185,5185,0,7,20,0,0,0,1,1,0,0,0,0,4,4
5186,5186,5186,0,20,67,1,0,4,0,1,0,0,0,150,2,4
5187,5187,5187,1,1,74,0,1,1,1,2,0,0,0,0,1,1
5188,5188,5188,1,3,74,1,0,5,1,2,2,2,0,0,3,1
5189,5189,5189,0,2,20,0,2,5,2,1,0,0,0,0,1,3
5190,5190,5190,1,2,86,0,0,5,0,1,2,1,0,0,2,1
5191,5191,5191,1,2,74,0,0,0,1,1,2,2,0,10,2,2
5192,5192,5192,0,1,21,0,1,2,2,2,1,1,0,0,4,4
5193,5193,5193,0,12,21,1,4,5,1,2,0,2,0,0,5,3
5194,5194,5194,0,7,2,0,0,4,1,2,2,2,0,0,1,1
5195,5195,5195,0,5,99,1,1,1,1,1,0,0,0,50,5,2
5196,5196,5196,1,4,10,0,1,5,1,2,2,0,0,0,4,3
5197,5197,5197,1,3,74,1,0,0,1,2,2,0,0,0,4,4
5198,5198,5198,1,1,74,0,1,4,1,2,2,2,0,0,1,2
5199,5199,5199,0,6,116,1,1,2,1,2,0,0,0,0,5,2
5200,5200,5200,1,62,131,1,0,0,2,2,2,2,0,0,7,3
5201,5201,5201,1,12,74,0,1,4,2,1,2,0,0,80,4,3
5202,5202,5202,1,54,43,1,3,4,0,1,1,0,1,0,6,3
5203,5203,5203,0,12,21,0,6,3,2,2,2,2,0,0,1,3
5204,5204,5204,1,36,77,0,2,4,1,1,2,2,0,0,2,0
5205,5205,5205,0,6,21,0,1,5,1,2,2,0,0,0,4,0
5206,5206,5206,1,0,74,0,6,5,2,1,0,0,0,0,1,2
5207,5207,5207,0,24,57,0,3,6,1,1,1,0,0,0,1,1
5208,5208,5208,1,12,74,1,1,5,1,1,1,1,0,0,5,3
5209,5209,5209,1,2,74,0,1,4,1,1,2,0,0,0,1,1
5210,5210,5210,1,3,74,0,2,4,1,1,0,0,0,0,10,3
5211,5211,5211,0,4,21,1,0,0,1,2,0,0,0,0,2,4
5212,5212,5212,0,2,21,0,6,4,0,2,0,0,0,0,2,2
5213,5213,5213,1,2,74,1,1,4,1,1,0,0,0,0,5,3
5214,5214,5214,1,24,7,0,3,1,1,1,1,1,0,100,1,2
5215,5215,5215,1,2,74,1,2,4,1,1,0,0,0,0,3,1
5216,5216,5216,1,24,77,1,2,5,2,2,1,0,0,0,1,1
5217,5217,5217,0,4,57,0,0,2,2,1,0,0,0,200,1,2
5218,5218,5218,0,3,20,0,3,6,2,1,2,2,0,0,5,1
5219,5219,5219,0,36,116,0,1,4,1,2,2,2,0,0,6,4
5220,5220,5220,0,4,21,0,3,5,1,1,1,0,0,0,1,3
5221,5221,5221,1,22,50,1,0,3,1,2,2,0,0,0,4,2
5222,5222,5222,0,8,116,0,3,4,2,1,0,0,0,150,5,4
5223,5223,5223,0,2,21,0,0,0,2,2,0,0,0,0,6,2
5224,5224,5224,1,1,74,0,1,4,1,2,2,0,0,350,5,3
5225,5225,5225,0,6,20,1,0,5,1,1,1,1,0,0,2,1
5226,5226,5226,1,2,49,0,0,0,1,2,0,0,0,0,1,1
5227,5227,5227,1,3,74,0,1,4,1,2,0,0,0,80,1,2
5228,5228,5228,1,30,77,0,2,5,1,2,2,0,0,0,2,1
5229,5229,5229,0,5,20,0,0,6,1,2,1,0,0,0,1,4
5230,5230,5230,1,11,74,1,0,0,1,2,2,0,0,0,4,2
5231,5231,5231,1,3,74,0,0,1,1,2,1,1,0,0,17,4
5232,5232,5232,0,1,21,0,0,0,1,2,0,0,0,0,3,1
5233,5233,5233,0,2,127,1,0,5,2,2,0,0,0,0,1,1
5234,5234,5234,1,12,74,0,1,5,1,2,2,2,0,250,4,4
5235,5235,5235,1,36,74,1,0,0,1,1,2,0,0,0,1,4
5236,5236,5236,1,2,74,1,4,5,2,2,2,0,0,0,6,3
5237,5237,5237,1,3,137,1,1,4,1,2,1,0,0,0,1,3
5238,5238,5238,0,5,21,0,0,6,1,2,0,0,0,0,6,3
5239,5239,5239,0,2,20,1,6,4,0,1,0,1,0,40,4,2
5240,5240,5240,1,9,74,1,0,5,1,2,2,2,0,0,2,4
5241,5241,5241,0,48,3,1,0,5,0,2,2,2,0,20,4,1
5242,5242,5242,1,2,74,0,5,4,1,1,2,0,0,0,1,4
5243,5243,5243,1,5,62,0,0,4,1,2,2,0,0,0,2,2
5244,5244,5244,0,5,21,0,0,3,2,2,0,0,0,0,5,2
5245,5245,5245,1,12,74,1,1,2,1,2,0,0,0,0,5,4
5246,5246,5246,1,4,62,1,2,4,0,1,2,2,0,0,4,3
5247,5247,5247,0,1,21,0,0,3,2,2,0,0,0,0,2,2
5248,5248,5248,1,2,74,0,0,0,1,2,1,0,0,0,2,2
5249,5249,5249,0,3,21,1,6,5,2,2,1,1,0,0,2,1
5250,5250,5250,0,1,21,0,1,5,1,2,1,0,0,0,3,3
5251,5251,5251,0,2,21,1,0,0,2,2,0,0,1,0,3,3
5252,5252,5252,1,2,74,0,0,0,1,1,1,1,0,0,7,1
5253,5253,5253,1,3,117,0,3,1,1,1,1,1,0,0,1,3
5254,5254,5254,1,9,18,1,0,4,0,1,2,0,0,0,7,1
5255,5255,5255,0,4,21,0,5,4,1,2,0,2,0,100,5,4
5256,5256,5256,0,1,21,1,0,3,1,2,0,0,0,0,7,2
5257,5257,5257,1,3,74,1,2,4,1,2,1,0,0,0,9,3
5258,5258,5258,1,3,74,0,4,4,1,2,2,2,0,0,5,4
5259,5259,5259,0,2,20,0,0,5,2,1,0,0,0,0,1,3
5260,5260,5260,1,84,50,1,0,3,0,1,2,0,0,0,1,1
5261,5261,5261,0,4,21,0,0,6,1,2,0,0,0,30,1,1
5262,5262,5262,0,5,21,1,6,5,2,2,2,1,0,0,5,1
5263,5263,5263,1,15,74,1,1,1,1,2,2,2,0,0,1,3
5264,5264,5264,1,60,40,0,0,4,1,0,2,2,0,0,3,2
5265,5265,5265,1,10,74,0,0,0,1,2,0,0,0,0,3,4
5266,5266,5266,1,6,74,0,0,0,2,2,2,0,0,0,2,4
5267,5267,5267,1,36,43,1,3,4,1,1,0,2,0,0,2,2
5268,5268,5268,0,2,21,0,3,4,1,2,0,0,0,0,3,3
5269,5269,5269,0,12,20,0,0,3,1,1,2,2,0,0,1,3
5270,5270,5270,1,72,98,0,1,2,1,1,1,0,0,0,7,2
5271,5271,5271,1,24,77,0,2,4,2,1,1,2,0,300,2,3
5272,5272,5272,1,4,74,0,0,0,1,2,2,0,0,0,4,2
5273,5273,5273,1,64,43,1,1,2,0,1,2,0,0,0,2,2
5274,5274,5274,1,2,74,0,1,4,2,2,0,0,0,0,3,4
5275,5275,5275,1,60,143,1,1,4,0,2,1,0,1,0,3,2
5276,5276,5276,1,2,74,1,1,4,1,2,0,0,0,0,4,2
5277,5277,5277,1,10,74,1,3,4,1,1,0,0,0,0,5,4
5278,5278,5278,1,12,62,1,2,4,0,2,1,0,0,0,2,1
5279,5279,5279,0,4,116,0,4,5,2,1,0,0,0,0,5,1
5280,5280,5280,0,4,20,1,1,5,1,1,0,1,0,0,14,2
5281,5281,5281,1,3,74,0,1,4,1,1,2,1,0,0,2,4
5282,5282,5282,1,108,98,0,1,5,2,1,1,1,1,0,2,3
5283,5283,5283,0,3,21,1,1,3,1,2,2,0,0,0,6,1
5284,5284,5284,0,3,116,1,3,5,2,1,0,0,0,0,3,2
5285,5285,5285,0,3,145,1,3,1,1,2,0,0,0,0,3,0
5286,5286,5286,0,24,21,0,0,0,1,2,2,0,0,0,2,4
5287,5287,5287,0,6,21,1,5,4,1,2,2,0,0,0,1,1
5288,5288,5288,0,4,21,1,1,3,1,2,0,0,0,0,5,1
5289,5289,5289,1,24,98,1,4,5,2,0,2,2,0,0,2,2
5290,5290,5290,0,4,161,0,0,0,1,1,0,0,0,50,3,1
5291,5291,5291,0,2,21,0,0,5,1,2,2,0,0,0,12,3
5292,5292,5292,1,3,74,0,2,5,1,2,0,0,0,0,5,2
5293,5293,5293,1,36,77,0,2,4,2,2,2,2,0,0,2,2
5294,5294,5294,1,72,74,1,3,6,1,1,1,1,0,0,2,4
5295,5295,5295,1,8,74,0,5,4,1,2,2,2,0,0,1,2
5296,5296,5296,0,5,21,0,3,5,2,2,0,0,0,0,1,4
5297,5297,5297,1,3,74,0,0,0,2,2,2,0,0,0,6,4
5298,5298,5298,0,8,51,0,0,0,1,2,0,2,0,0,6,3
5299,5299,5299,0,36,21,0,1,1,1,2,2,2,0,100,3,4
5300,5300,5300,1,1,74,0,0,0,0,2,2,0,0,0,1,4
5301,5301,5301,1,30,74,0,0,5,1,2,2,2,0,80,1,4
5302,5302,5302,0,4,21,0,0,6,2,2,2,0,0,0,5,3
5303,5303,5303,0,2,123,0,0,2,2,2,0,0,0,0,10,1
5304,5304,5304,1,1,74,0,1,1,1,1,0,0,0,0,4,1
5305,5305,5305,0,1,20,1,0,5,2,1,0,0,0,0,4,2
5306,5306,5306,1,12,74,1,1,4,1,2,2,2,0,0,1,4
5307,5307,5307,0,2,21,0,2,5,2,2,0,0,0,0,1,1
5308,5308,5308,1,24,86,1,0,0,0,2,2,2,0,0,3,2
5309,5309,5309,1,24,91,1,4,5,2,1,1,2,0,0,10,3
5310,5310,5310,0,3,21,1,2,4,1,2,2,2,0,50,12,3
5311,5311,5311,1,36,18,1,0,0,0,2,2,0,0,150,1,1
5312,5312,5312,0,2,20,0,4,4,2,1,0,2,0,0,1,0
5313,5313,5313,1,3,74,1,3,4,0,2,2,0,0,0,4,0
5314,5314,5314,0,8,21,1,0,3,1,2,2,0,0,0,1,3
5315,5315,5315,0,7,20,0,0,6,1,1,2,0,0,0,3,3
5316,5316,5316,0,4,19,1,1,4,2,0,2,0,0,0,1,0
5317,5317,5317,0,12,19,0,0,3,1,1,2,0,0,150,2,2
5318,5318,5318,1,1,74,0,1,1,2,2,0,0,0,30,7,2
5319,5319,5319,1,48,14,1,0,5,1,2,2,2,1,0,4,4
5320,5320,5320,1,2,74,0,0,6,2,2,2,1,0,0,1,2
5321,5321,5321,0,1,122,0,4,5,2,1,1,1,1,1,3,1
5322,5322,5322,1,10,4,1,1,5,2,2,2,2,0,500,9,3
5323,5323,5323,1,7,74,0,0,4,1,2,2,2,0,0,3,4
5324,5324,5324,0,3,21,1,0,5,1,2,2,0,0,15,1,2
5325,5325,5325,0,30,116,1,3,6,1,2,2,2,0,0,2,3
5326,5326,5326,1,2,74,0,0,0,1,1,0,0,0,0,1,3
5327,5327,5327,0,1,123,0,0,3,1,2,0,0,0,0,5,3
5328,5328,5328,1,2,74,1,4,5,1,1,0,0,0,0,2,2
5329,5329,5329,1,1,74,1,0,0,1,2,1,0,0,0,2,3
5330,5330,5330,1,3,73,0,0,0,2,2,0,0,0,100,2,1
5331,5331,5331,0,0,21,1,3,6,2,2,0,0,0,20,5,1
5332,5332,5332,1,1,74,0,5,4,2,2,0,0,0,0,1,1
5333,5333,5333,0,1,21,0,4,4,2,1,0,1,1,0,1,2
5334,5334,5334,0,48,2,0,0,5,1,2,2,2,0,0,1,4
5335,5335,5335,0,1,19,1,0,5,0,1,0,0,0,0,5,3
5336,5336,5336,0,4,21,1,3,4,1,2,2,2,0,100,2,2
5337,5337,5337,1,1,74,1,0,0,0,1,2,0,0,0,4,2
5338,5338,5338,0,3,21,1,6,5,2,2,2,2,0,0,7,3
5339,5339,5339,1,9,74,1,0,0,1,2,2,2,0,0,5,4
5340,5340,5340,1,4,74,0,1,5,1,1,0,0,0,0,3,4
5341,5341,5341,1,24,73,1,0,0,1,2,2,2,1,160,6,3
5342,5342,5342,1,87,98,0,1,5,2,0,1,1,1,0,1,1
5343,5343,5343,1,1,74,0,0,0,1,1,0,0,0,0,1,4
5344,5344,5344,1,3,117,1,1,5,1,2,0,0,0,0,2,2
5345,5345,5345,0,1,21,1,0,0,1,2,0,0,0,0,1,1
5346,5346,5346,0,6,20,0,4,5,1,2,1,1,0,0,3,3
5347,5347,5347,1,1,74,1,1,5,1,1,0,0,0,0,3,2
5348,5348,5348,0,3,20,0,6,1,1,2,1,0,0,0,1,4
5349,5349,5349,0,3,57,1,3,4,2,1,2,0,0,200,4,1
5350,5350,5350,1,4,74,0,1,5,1,2,2,0,0,0,1,2
5351,5351,5351,1,48,73,0,0,0,2,2,2,1,0,0,5,3
5352,5352,5352,0,1,116,0,3,5,2,2,0,0,0,0,9,1
5353,5353,5353,1,1,74,0,1,4,1,2,0,0,0,0,1,3
5354,5354,5354,1,15,74,0,0,5,1,2,2,2,0,0,1,4
5355,5355,5355,0,7,21,1,0,0,1,2,0,0,1,0,5,2
5356,5356,5356,1,8,74,0,0,0,1,2,0,0,0,0,4,4
5357,5357,5357,1,108,103,0,0,0,2,0,2,2,0,0,2,3
5358,5358,5358,1,1,151,0,0,0,1,1,0,0,0,200,8,2
5359,5359,5359,1,2,74,0,0,0,1,2,0,0,0,0,6,4
5360,5360,5360,1,2,74,1,0,4,1,1,2,0,0,0,2,1
5361,5361,5361,0,4,20,0,0,1,1,1,0,2,0,0,3,1
5362,5362,5362,1,1,74,1,0,4,1,2,0,0,0,0,1,1
5363,5363,5363,0,8,99,0,1,3,1,1,1,0,0,0,1,4
5364,5364,5364,1,3,74,1,0,5,1,2,0,0,0,10,1,2
5365,5365,5365,0,30,21,0,2,3,1,1,2,2,0,1,1,2
5366,5366,5366,1,2,74,0,0,5,1,2,0,0,0,0,1,2
5367,5367,5367,1,2,74,0,1,5,1,2,0,0,0,0,4,3
5368,5368,5368,1,4,74,1,0,4,1,2,1,1,0,0,2,2
5369,5369,5369,0,1,57,1,5,4,2,1,0,0,0,108,2,1
5370,5370,5370,1,2,74,1,1,1,1,1,1,0,0,0,4,0
5371,5371,5371,1,12,74,0,1,4,1,2,1,1,0,0,1,4
5372,5372,5372,0,2,99,1,0,5,2,1,0,0,0,0,1,3
5373,5373,5373,0,2,127,0,0,5,2,2,0,0,0,0,2,1
5374,5374,5374,1,72,131,0,1,6,1,1,2,1,0,0,0,3
5375,5375,5375,0,3,20,1,6,1,2,1,0,2,0,0,5,3
5376,5376,5376,0,9,145,1,4,4,1,1,0,0,0,0,2,2
5377,5377,5377,1,6,77,1,1,4,1,1,2,0,1,0,2,2
5378,5378,5378,0,2,21,0,3,3,2,2,1,1,0,0,5,4
5379,5379,5379,1,2,74,1,0,0,1,1,2,0,0,50,1,4
5380,5380,5380,0,6,21,0,0,3,2,2,2,2,0,0,4,2
5381,5381,5381,1,3,74,0,0,2,1,1,2,0,0,0,7,4
5382,5382,5382,1,3,94,0,2,3,1,2,0,0,0,0,4,3
5383,5383,5383,1,3,18,0,0,0,1,2,2,2,0,0,1,3
5384,5384,5384,0,30,20,0,2,3,1,1,2,2,0,1,1,2
5385,5385,5385,1,2,117,0,0,5,1,1,0,0,0,0,3,3
5386,5386,5386,1,12,92,1,1,5,1,1,2,2,0,0,10,3
5387,5387,5387,1,24,43,0,3,4,1,2,2,2,0,0,3,1
5388,5388,5388,1,2,74,1,1,4,2,2,2,2,1,0,5,4
5389,5389,5389,0,10,57,1,0,5,0,0,1,0,0,0,5,4
5390,5390,5390,1,2,74,1,0,0,1,1,0,0,0,0,4,2
5391,5391,5391,0,3,20,0,1,5,2,1,0,0,0,0,3,2
5392,5392,5392,1,2,74,0,1,4,1,2,0,0,0,20,1,3
5393,5393,5393,0,1,21,0,3,6,1,2,0,0,0,0,3,3
5394,5394,5394,0,4,20,0,0,4,2,1,2,0,0,0,2,4
5395,5395,5395,0,12,21,0,0,5,1,2,0,0,0,0,1,4
5396,5396,5396,0,6,21,1,3,5,1,2,0,0,0,30,1,3
5397,5397,5397,0,1,57,0,0,0,0,0,0,0,0,100,5,2
5398,5398,5398,1,3,74,0,5,4,0,2,0,0,0,0,3,3
5399,5399,5399,0,2,21,0,5,4,1,2,2,0,0,30,1,3
5400,5400,5400,1,4,74,0,1,5,1,2,2,0,0,0,1,1
5401,5401,5401,1,9,74,1,1,1,1,2,0,0,0,0,2,2
5402,5402,5402,0,11,21,0,6,1,1,2,2,2,0,0,4,4
5403,5403,5403,1,2,117,0,0,0,1,2,2,0,0,0,5,3
5404,5404,5404,0,4,20,0,0,2,1,1,0,0,0,0,2,1
5405,5405,5405,0,4,21,1,1,5,2,2,0,0,0,30,3,3
5406,5406,5406,0,2,21,1,0,5,2,2,0,0,0,0,5,3
5407,5407,5407,0,4,21,0,2,5,1,2,2,2,0,0,1,2
5408,5408,5408,1,1,74,0,0,0,1,1,2,0,0,0,5,2
5409,5409,5409,1,2,74,1,5,4,1,2,0,0,0,20,1,3
5410,5410,5410,1,48,74,0,1,5,1,2,2,2,0,0,10,4
5411,5411,5411,1,2,74,1,0,0,1,1,2,0,0,0,5,1
5412,5412,5412,1,8,74,0,0,0,1,2,2,2,0,0,3,2
5413,5413,5413,1,1,74,1,1,4,1,1,2,0,0,0,3,1
5414,5414,5414,1,3,40,0,0,4,1,1,2,0,0,0,9,2
5415,5415,5415,1,10,6,0,2,4,0,1,2,2,0,5,0,1
5416,5416,5416,0,3,20,1,3,4,1,1,2,1,0,0,3,4
5417,5417,5417,0,24,21,0,5,4,1,1,2,2,0,0,0,4
5418,5418,5418,1,64,98,0,1,4,1,1,1,1,0,250,0,2
5419,5419,5419,0,7,21,0,4,5,1,2,2,2,0,0,9,4
5420,5420,5420,1,1,74,0,0,0,1,2,2,0,0,0,7,3
5421,5421,5421,0,3,21,0,4,5,1,2,0,0,0,0,6,0
5422,5422,5422,1,2,74,0,0,0,1,1,2,0,0,0,7,1
5423,5423,5423,1,3,74,1,1,5,1,2,0,0,0,0,3,1
5424,5424,5424,1,2,74,0,4,5,1,2,0,0,0,0,2,2
5425,5425,5425,1,36,74,0,0,4,1,2,2,2,0,0,10,4
5426,5426,5426,0,11,11,1,0,3,0,1,1,0,0,0,5,4
5427,5427,5427,0,1,20,0,2,5,2,1,0,0,0,0,3,0
5428,5428,5428,1,2,74,1,1,4,1,1,2,0,0,0,2,4
5429,5429,5429,1,36,74,0,3,4,1,2,2,0,0,50,1,4
5430,5430,5430,0,8,21,0,4,5,1,2,2,2,0,50,1,2
5431,5431,5431,1,36,74,0,1,4,0,1,2,2,0,0,10,4
5432,5432,5432,1,3,68,1,1,4,1,2,2,0,0,0,1,0
5433,5433,5433,1,84,55,0,1,5,2,2,2,2,0,0,4,3
5434,5434,5434,0,3,116,0,0,4,2,2,0,0,0,0,1,4
5435,5435,5435,0,16,87,1,4,4,1,2,0,0,0,200,2,2
5436,5436,5436,1,1,74,0,0,5,1,2,0,0,0,20,1,2
5437,5437,5437,1,1,74,0,1,5,1,1,2,0,0,0,9,2
5438,5438,5438,0,4,20,1,0,4,1,1,2,0,0,0,4,1
5439,5439,5439,0,72,21,0,6,4,1,2,2,2,0,0,8,2
5440,5440,5440,0,2,21,1,1,4,1,1,2,0,0,0,0,4
5441,5441,5441,1,53,69,1,5,4,2,0,2,2,0,100,4,1
5442,5442,5442,1,5,43,1,3,5,2,0,2,2,0,0,1,2
5443,5443,5443,0,3,161,0,0,6,1,1,2,0,0,0,2,2
5444,5444,5444,1,15,98,1,0,4,2,2,2,0,0,0,1,4
5445,5445,5445,1,1,74,0,2,4,1,2,2,0,0,0,4,1
5446,5446,5446,1,2,74,1,0,0,1,1,2,0,0,0,5,1
5447,5447,5447,0,4,21,1,1,5,1,2,0,0,0,150,3,1
5448,5448,5448,0,3,116,0,0,0,2,2,0,0,0,0,5,2
5449,5449,5449,0,3,20,0,0,6,1,1,0,1,0,0,1,1
5450,5450,5450,0,3,21,1,0,5,1,2,0,0,0,50,7,1
5451,5451,5451,1,4,62,0,2,4,0,1,2,0,0,0,1,2
5452,5452,5452,1,13,74,0,1,4,1,2,2,2,0,0,6,0
5453,5453,5453,1,18,74,1,2,4,1,2,2,0,0,0,2,4
5454,5454,5454,1,2,18,0,0,0,1,2,2,0,0,0,3,3
5455,5455,5455,0,3,21,0,6,5,1,2,2,0,0,0,3,3
5456,5456,5456,1,2,74,0,1,5,1,2,0,0,0,0,2,4
5457,5457,5457,1,6,74,0,0,0,2,1,1,1,0,0,5,2
5458,5458,5458,0,3,20,1,1,5,2,1,2,1,0,0,1,0
5459,5459,5459,0,2,99,1,1,1,2,2,0,0,0,0,3,0
5460,5460,5460,0,18,57,1,5,4,0,0,2,2,0,400,1,3
5461,5461,5461,1,4,74,0,5,4,1,2,2,0,0,0,12,3
5462,5462,5462,0,36,57,1,3,6,1,1,1,1,0,0,4,1
5463,5463,5463,1,1,74,0,3,1,1,1,0,0,0,0,3,2
5464,5464,5464,0,3,67,0,0,0,1,0,0,0,0,100,1,2
5465,5465,5465,0,4,21,1,3,5,1,2,0,0,0,0,5,3
5466,5466,5466,1,1,74,0,1,4,1,2,0,0,0,0,6,2
5467,5467,5467,0,12,21,0,0,0,1,2,2,2,0,0,3,4
5468,5468,5468,1,2,74,0,0,4,1,1,0,0,0,0,1,1
5469,5469,5469,1,12,74,1,2,5,1,1,2,1,0,0,2,4
5470,5470,5470,1,1,112,1,0,0,1,1,0,0,0,0,11,2
5471,5471,5471,1,49,98,0,4,5,2,1,2,2,0,0,1,4
5472,5472,5472,1,36,55,1,1,5,2,2,2,2,0,350,8,3
5473,5473,5473,1,1,74,0,0,5,1,2,1,0,0,0,3,4
