,Unnamed: 0,Unnamed: 0.1,Type,Age,Breed1,Gender,Color1,Color2,MaturitySize,FurLength,Vaccinated,Sterilized,Health,Fee,PhotoAmt,AdoptionSpeed
9904,9904,9904,0,2,21,1,0,5,1,2,2,0,171,0,3,3.0
9905,9905,9905,0,5,21,1,6,5,2,2,0,0,171,0,4,2.0
9906,9906,9906,1,2,74,1,1,2,1,2,0,0,171,0,5,1.0
9907,9907,9907,1,46,43,1,3,6,0,1,2,0,171,0,1,1.0
9908,9908,9908,0,48,21,0,4,4,1,2,2,17,171,0,5,4.0
9909,9909,9909,0,2,123,0,0,0,2,2,0,0,171,0,1,1.0
9910,9910,9910,1,14,74,0,1,2,2,2,2,17,171,0,4,3.0
9911,9911,9911,1,1,74,0,0,0,1,2,2,0,171,0,5,2.0
9912,9912,9912,1,3,74,1,0,5,1,2,2,0,171,0,3,4.0
9913,9913,9913,0,2,20,0,0,5,1,1,0,0,171,0,5,1.0
9914,9914,9914,0,10,57,1,1,1,0,0,2,0,171,100,2,1.0
9915,9915,9915,1,2,74,1,1,5,1,2,2,0,171,0,2,3.0
9916,9916,9916,0,7,20,0,0,5,0,1,2,0,171,0,4,3.0
9917,9917,9917,1,14,74,0,0,0,1,2,2,0,171,0,1,4.0
9918,9918,9918,1,2,74,0,1,5,1,2,0,0,171,0,2,4.0
9919,9919,9919,1,6,43,1,1,4,1,1,1,1,171,0,4,4.0
9920,9920,9920,1,24,74,0,0,0,1,2,2,17,171,0,3,4.0
9921,9921,9921,1,84,119,0,1,5,1,2,2,17,171,0,21,3.0
9922,9922,9922,1,1,74,0,0,3,1,2,0,0,171,0,1,3.0
9923,9923,9923,0,4,57,1,6,4,1,2,0,0,171,100,6,2.0
9924,9924,9924,1,7,62,0,5,4,1,2,2,17,171,0,6,4.0
9925,9925,9925,0,2,99,1,2,3,1,1,0,0,171,0,1,1.0
9926,9926,9926,1,2,74,0,1,1,1,2,0,0,171,0,1,1.0
9927,9927,9927,0,24,161,0,0,0,1,2,2,17,172,0,2,4.0
9928,9928,9928,0,1,21,1,0,3,1,2,0,0,171,50,4,1.0
9929,9929,9929,1,3,62,1,0,5,1,1,2,0,171,0,3,1.0
9930,9930,9930,1,3,74,0,0,4,1,2,0,0,171,0,2,2.0
9931,9931,9931,1,2,74,0,1,4,1,2,2,0,171,0,2,0.0
9932,9932,9932,1,19,74,1,0,0,1,2,2,0,171,0,3,4.0
9933,9933,9933,0,4,21,1,0,5,1,1,0,0,171,0,3,1.0
9934,9934,9934,1,72,62,0,3,6,1,2,2,17,171,0,6,3.0
9935,9935,9935,0,1,21,1,3,5,2,2,0,0,171,0,4,1.0
9936,9936,9936,0,4,21,1,0,6,1,2,0,0,171,0,2,0.0
9937,9937,9937,1,12,74,1,0,4,1,2,2,0,171,0,2,4.0
9938,9938,9938,0,3,21,0,1,3,2,2,1,1,171,30,8,2.0
9939,9939,9939,1,10,55,1,5,4,1,1,2,0,171,0,0,4.0
9940,9940,9940,0,30,121,0,1,2,1,2,2,17,171,10,4,2.0
9941,9941,9941,0,3,21,0,6,5,1,2,2,17,171,0,2,0.0
9942,9942,9942,0,2,21,0,4,5,1,2,0,0,171,0,13,3.0
9943,9943,9943,1,1,74,1,0,0,1,2,0,0,171,0,3,2.0
9944,9944,9944,1,3,74,0,0,0,2,2,0,0,171,0,2,3.0
9945,9945,9945,1,4,74,1,1,4,1,1,2,0,171,350,19,0.0
9946,9946,9946,0,24,19,0,4,4,1,1,1,0,171,0,7,3.0
9947,9947,9947,0,8,21,1,4,5,1,1,2,0,171,150,3,4.0
9948,9948,9948,0,36,21,0,0,4,2,2,2,17,171,0,6,1.0
9949,9949,9949,1,72,55,1,1,5,1,2,2,17,171,250,1,4.0
9950,9950,9950,1,3,74,0,1,2,1,2,0,0,171,0,8,1.0
9951,9951,9951,0,2,21,1,1,3,2,2,0,0,171,0,2,0.0
9952,9952,9952,1,1,74,1,1,4,2,2,0,0,171,0,1,2.0
9953,9953,9953,0,2,21,1,0,4,1,2,0,0,171,0,2,1.0
9954,9954,9954,1,5,74,1,0,5,1,1,2,0,171,0,1,4.0
9955,9955,9955,0,2,21,1,2,5,1,2,0,0,171,0,2,1.0
9956,9956,9956,1,120,73,1,0,0,2,2,2,0,171,0,3,2.0
9957,9957,9957,0,36,21,0,1,1,1,2,2,17,171,0,5,2.0
9958,9958,9958,0,4,116,1,0,0,2,2,2,0,171,200,6,4.0
9959,9959,9959,0,12,156,1,0,3,0,1,1,1,171,0,5,1.0
9960,9960,9960,0,24,21,0,0,0,1,2,2,17,171,160,1,4.0
9961,9961,9961,1,12,74,1,2,4,1,2,0,17,171,0,4,2.0
9962,9962,9962,1,12,74,1,1,1,1,1,1,1,171,0,2,2.0
9963,9963,9963,0,1,20,0,3,5,2,1,0,0,171,0,4,2.0
9964,9964,9964,0,21,21,1,0,5,1,2,2,17,171,0,3,2.0
9965,9965,9965,1,6,74,0,2,4,1,2,2,0,171,0,2,3.0
9966,9966,9966,1,1,74,0,0,5,1,2,0,0,171,0,6,2.0
9967,9967,9967,0,3,20,0,1,5,1,1,0,0,171,0,4,2.0
9968,9968,9968,1,7,74,0,1,4,1,1,2,17,171,0,3,0.0
9969,9969,9969,0,2,20,0,1,4,0,1,0,1,171,0,2,0.0
9970,9970,9970,0,3,20,0,0,5,2,2,0,0,171,0,5,4.0
9971,9971,9971,0,1,116,0,4,4,1,2,0,0,171,0,5,2.0
9972,9972,9972,1,1,117,1,1,4,1,2,0,0,171,0,2,2.0
9973,9973,9973,1,12,74,1,0,0,0,2,1,0,171,0,3,3.0
9974,9974,9974,0,4,21,1,0,5,2,2,2,0,171,100,2,4.0
9975,9975,9975,1,36,74,1,3,6,1,1,0,0,171,0,1,4.0
9976,9976,9976,0,1,21,0,0,0,2,2,0,0,171,0,1,3.0
9977,9977,9977,1,36,158,1,3,4,0,2,2,17,171,0,2,3.0
9978,9978,9978,0,12,21,0,0,0,2,2,2,17,171,0,6,4.0
9979,9979,9979,1,12,50,1,6,5,1,2,2,17,171,0,2,3.0
9980,9980,9980,1,12,74,1,0,0,1,1,1,1,171,0,1,2.0
9981,9981,9981,1,3,74,0,0,4,1,2,0,0,171,0,2,4.0
9982,9982,9982,0,1,99,0,4,5,2,2,1,0,171,0,3,1.0
9983,9983,9983,1,1,74,0,0,5,1,1,1,0,171,0,1,3.0
9984,9984,9984,1,0,74,0,0,1,1,2,0,0,171,0,1,0.0
9985,9985,9985,1,2,74,1,0,0,1,2,0,0,171,0,2,1.0
9986,9986,9986,0,2,21,0,0,5,1,2,0,0,171,0,2,1.0
9987,9987,9987,1,2,74,0,1,4,1,1,2,0,171,0,4,2.0
9988,9988,9988,1,4,74,1,0,0,1,2,2,0,171,0,1,4.0
9989,9989,9989,0,4,20,1,5,4,1,1,2,0,171,0,1,3.0
9990,9990,9990,1,26,74,0,0,4,1,2,2,17,171,0,2,4.0
9991,9991,9991,0,0,21,0,0,3,2,2,1,1,171,0,5,1.0
9992,9992,9992,0,3,161,0,0,6,2,1,0,0,171,50,5,4.0
9993,9993,9993,1,12,74,0,0,1,0,2,2,17,171,0,1,4.0
9994,9994,9994,1,3,74,0,0,4,2,2,2,0,171,0,8,3.0
9995,9995,9995,1,3,74,0,3,5,1,2,2,0,171,0,3,3.0
9996,9996,9996,0,7,21,1,1,4,1,2,0,0,171,50,2,1.0
9997,9997,9997,1,3,74,1,3,5,1,2,2,0,171,0,2,4.0
9998,9998,9998,1,4,74,1,0,4,1,2,2,0,171,0,1,2.0
9999,9999,9999,1,2,34,1,1,5,1,2,1,0,171,0,2,3.0
10000,10000,10000,1,9,74,1,3,1,1,1,0,0,171,0,1,2.0
10001,10001,10001,0,5,21,1,1,1,2,2,2,0,171,0,1,3.0
10002,10002,10002,1,3,74,0,0,4,1,2,0,17,171,0,1,4.0
10003,10003,10003,0,18,21,0,3,5,2,2,2,17,171,0,1,2.0
10004,10004,10004,1,2,62,1,3,5,1,2,0,0,171,0,2,1.0
10005,10005,10005,0,1,20,1,1,2,1,1,0,0,171,0,2,2.0
10006,10006,10006,0,2,21,1,0,4,2,1,0,0,171,0,1,4.0
10007,10007,10007,1,2,74,1,0,1,1,1,0,0,171,0,6,3.0
10008,10008,10008,0,4,21,1,0,3,1,2,1,1,171,0,11,2.0
10009,10009,10009,1,24,74,1,1,5,1,2,2,17,171,0,13,3.0
10010,10010,10010,0,32,145,1,0,0,1,1,1,1,171,0,1,4.0
10011,10011,10011,1,1,74,0,0,0,1,1,0,0,171,20,12,1.0
10012,10012,10012,1,6,40,1,0,4,1,2,2,0,171,0,1,2.0
10013,10013,10013,0,18,57,1,2,5,0,1,0,0,171,180,2,2.0
10014,10014,10014,1,3,74,0,0,4,1,2,2,0,171,0,2,2.0
10015,10015,10015,0,6,19,1,1,6,1,0,1,0,171,150,1,1.0
10016,10016,10016,1,24,74,0,1,6,1,2,2,17,171,0,3,4.0
10017,10017,10017,1,3,74,1,1,4,1,1,2,0,171,0,1,3.0
10018,10018,10018,1,2,74,0,6,5,2,2,2,0,171,0,4,2.0
10019,10019,10019,1,10,74,0,0,0,1,1,2,17,171,0,3,2.0
10020,10020,10020,0,2,21,1,0,0,0,2,2,0,171,0,5,4.0
10021,10021,10021,1,29,74,0,3,4,1,2,0,1,171,0,4,4.0
10022,10022,10022,0,1,21,0,1,2,1,2,0,0,171,0,3,2.0
10023,10023,10023,1,4,74,0,5,4,2,1,2,0,171,0,2,3.0
10024,10024,10024,0,2,21,0,4,5,1,2,0,0,171,100,5,3.0
10025,10025,10025,1,48,112,1,2,4,1,1,2,17,171,0,3,4.0
10026,10026,10026,1,2,74,0,2,4,1,2,2,17,171,0,6,3.0
10027,10027,10027,1,1,74,0,1,4,1,2,1,0,171,0,4,3.0
10028,10028,10028,0,3,20,0,0,6,1,1,0,0,171,0,1,2.0
10029,10029,10029,1,5,74,0,1,4,1,2,2,17,171,0,5,2.0
10030,10030,10030,1,24,74,0,0,0,1,1,2,1,171,0,3,4.0
10031,10031,10031,1,3,74,1,0,0,0,2,2,0,171,0,1,2.0
10032,10032,10032,1,12,79,1,0,1,2,2,2,17,171,0,6,3.0
10033,10033,10033,0,12,99,1,1,1,1,2,2,0,171,50,5,2.0
10034,10034,10034,1,4,74,0,1,4,1,2,2,0,171,0,4,3.0
10035,10035,10035,0,2,21,1,0,5,2,2,0,0,171,0,3,2.0
10036,10036,10036,1,24,74,0,3,1,1,2,2,17,171,0,4,4.0
10037,10037,10037,0,4,21,1,6,4,1,2,0,0,171,0,6,3.0
10038,10038,10038,0,2,21,0,0,6,2,2,0,0,171,0,3,1.0
10039,10039,10039,0,24,116,1,6,4,1,1,1,1,172,1,2,4.0
10040,10040,10040,0,9,15,1,6,5,2,1,0,0,171,0,3,4.0
10041,10041,10041,1,4,74,0,0,0,0,1,2,0,171,0,10,3.0
10042,10042,10042,1,1,74,0,0,4,1,2,1,0,171,0,1,3.0
10043,10043,10043,0,5,20,1,6,5,1,1,0,0,171,100,4,1.0
10044,10044,10044,1,3,74,1,1,4,1,2,2,0,171,0,4,1.0
10045,10045,10045,0,2,21,0,3,6,1,1,2,0,171,0,1,1.0
10046,10046,10046,0,1,21,1,0,3,1,2,1,1,171,0,4,1.0
10047,10047,10047,1,1,74,0,6,4,1,2,2,0,171,40,1,4.0
10048,10048,10048,0,2,21,1,1,1,2,2,1,0,171,0,1,2.0
10049,10049,10049,1,12,74,0,1,4,1,2,2,17,171,0,7,2.0
10050,10050,10050,1,4,62,0,2,4,0,1,1,0,171,0,5,2.0
10051,10051,10051,1,3,74,1,0,1,1,2,2,17,171,0,4,4.0
10052,10052,10052,1,12,74,1,0,0,0,1,0,0,171,0,6,2.0
10053,10053,10053,1,108,76,0,1,4,2,0,1,0,171,0,2,4.0
10054,10054,10054,0,6,21,1,0,3,2,2,0,17,171,0,1,2.0
10055,10055,10055,1,0,74,0,0,5,1,2,0,0,171,0,9,2.0
10056,10056,10056,0,26,21,1,3,1,0,1,2,17,171,100,4,0.0
10057,10057,10057,1,2,74,0,1,4,1,1,2,0,171,0,1,3.0
10058,10058,10058,0,8,21,0,3,3,1,2,2,17,171,0,8,2.0
10059,10059,10059,1,8,74,1,1,5,1,1,2,17,171,0,1,1.0
10060,10060,10060,1,5,131,1,1,4,1,2,0,0,171,0,1,1.0
10061,10061,10061,1,4,74,1,0,4,1,2,2,0,171,0,7,4.0
10062,10062,10062,1,1,74,0,1,4,1,2,0,0,171,0,1,1.0
10063,10063,10063,0,4,21,0,1,1,1,2,0,17,171,0,2,4.0
10064,10064,10064,1,24,74,0,5,4,1,2,2,17,171,0,15,4.0
10065,10065,10065,1,2,74,0,0,2,1,2,0,0,171,0,11,3.0
10066,10066,10066,1,4,74,1,1,4,0,2,2,0,171,235,4,2.0
10067,10067,10067,0,2,161,1,0,3,1,2,0,0,171,0,2,2.0
10068,10068,10068,0,1,21,1,0,4,2,2,0,0,171,0,3,2.0
10069,10069,10069,1,14,41,0,0,2,2,1,2,0,171,150,3,4.0
10070,10070,10070,0,6,21,1,0,4,1,2,0,0,171,0,2,4.0
10071,10071,10071,1,3,74,0,0,0,1,2,0,0,171,0,1,2.0
10072,10072,10072,1,48,117,0,2,4,1,0,2,17,171,0,3,3.0
10073,10073,10073,0,3,155,0,0,0,1,0,1,1,171,0,11,1.0
10074,10074,10074,1,84,43,1,3,4,0,1,1,0,171,200,1,2.0
10075,10075,10075,1,2,74,1,0,0,1,1,2,0,171,0,1,2.0
10076,10076,10076,0,2,20,0,4,5,2,1,0,0,171,0,10,2.0
10077,10077,10077,0,6,21,0,4,4,1,2,2,17,171,100,1,1.0
10078,10078,10078,0,12,21,1,0,0,0,2,2,0,171,0,3,4.0
10079,10079,10079,1,2,74,0,0,5,1,2,0,0,171,0,2,4.0
10080,10080,10080,1,12,74,0,0,4,1,1,0,17,171,0,10,3.0
10081,10081,10081,1,7,74,0,5,4,1,2,1,17,171,0,4,3.0
10082,10082,10082,0,1,21,1,0,5,1,2,0,0,171,0,6,2.0
10083,10083,10083,1,1,102,0,0,0,2,1,0,0,171,0,1,1.0
10084,10084,10084,0,8,127,1,0,5,0,1,0,0,171,0,4,3.0
10085,10085,10085,0,4,21,1,0,4,1,2,0,0,171,0,5,3.0
10086,10086,10086,1,1,74,1,0,0,1,1,1,0,171,0,1,3.0
10087,10087,10087,1,57,72,1,1,2,0,2,2,0,171,0,4,1.0
10088,10088,10088,0,11,20,0,0,0,1,1,2,17,171,0,16,3.0
10089,10089,10089,0,9,126,1,6,5,0,1,2,1,171,100,5,4.0
10090,10090,10090,1,3,74,1,0,0,1,2,2,0,171,0,1,2.0
10091,10091,10091,1,9,102,1,5,4,0,0,2,0,171,600,3,2.0
10092,10092,10092,0,36,21,1,0,0,2,2,0,0,172,0,5,1.0
10093,10093,10093,0,96,122,1,5,4,0,0,2,1,171,0,2,1.0
10094,10094,10094,0,3,21,0,4,5,2,2,0,0,171,0,1,2.0
10095,10095,10095,1,8,74,0,0,0,1,2,0,0,171,0,1,4.0
10096,10096,10096,1,30,74,1,0,4,1,1,2,17,171,0,2,4.0
10097,10097,10097,0,3,21,0,0,1,2,2,2,0,171,0,12,3.0
10098,10098,10098,0,18,21,0,1,5,0,2,0,0,171,0,4,1.0
10099,10099,10099,0,1,21,1,1,5,1,2,0,0,171,0,2,2.0
10100,10100,10100,0,3,21,1,0,4,1,2,0,0,171,0,2,2.0
10101,10101,10101,1,1,74,1,0,0,1,2,2,0,171,0,4,3.0
10102,10102,10102,1,2,74,0,1,4,1,2,2,0,171,0,6,3.0
10103,10103,10103,1,1,74,1,2,5,1,2,0,0,171,0,9,2.0
10104,10104,10104,1,3,74,0,0,0,1,2,2,0,171,0,3,4.0
10105,10105,10105,1,84,40,0,0,6,1,1,2,17,171,0,2,4.0
10106,10106,10106,1,2,74,0,0,6,1,2,0,0,171,0,13,2.0
10107,10107,10107,0,3,20,0,2,4,1,1,0,0,171,0,6,3.0
10108,10108,10108,1,24,74,0,6,4,0,1,1,1,172,0,1,3.0
10109,10109,10109,1,3,74,0,1,5,1,2,1,0,171,0,3,3.0
10110,10110,10110,1,7,74,0,0,0,2,2,2,17,171,0,24,4.0
10111,10111,10111,0,1,21,0,0,4,2,2,0,0,171,0,2,2.0
10112,10112,10112,1,60,98,1,1,5,1,1,2,0,172,0,1,1.0
10113,10113,10113,1,54,4,0,2,5,2,2,2,17,171,100,3,1.0
10114,10114,10114,1,4,74,1,1,4,1,2,2,0,171,50,5,1.0
10115,10115,10115,1,12,74,0,0,0,1,2,0,0,171,0,1,4.0
10116,10116,10116,0,4,20,0,1,4,2,1,0,0,171,0,1,1.0
10117,10117,10117,1,3,74,0,0,0,1,2,2,0,171,0,7,2.0
10118,10118,10118,0,2,99,0,1,5,2,1,0,0,171,0,5,1.0
10119,10119,10119,0,3,57,1,3,5,0,1,1,1,171,0,2,1.0
10120,10120,10120,1,1,74,0,0,0,1,1,0,0,171,0,1,2.0
10121,10121,10121,1,2,112,1,1,2,1,1,0,0,171,0,5,3.0
10122,10122,10122,1,12,74,0,1,5,1,2,2,17,171,0,1,3.0
10123,10123,10123,1,2,74,0,0,0,1,2,1,1,171,0,2,2.0
10124,10124,10124,0,9,57,0,0,3,1,1,2,17,171,0,3,0.0
10125,10125,10125,0,2,116,1,4,4,2,2,0,0,171,0,6,1.0
10126,10126,10126,0,2,21,1,1,4,2,2,0,0,171,0,3,2.0
10127,10127,10127,0,2,21,0,0,5,2,2,0,0,171,0,4,2.0
10128,10128,10128,0,2,99,0,1,5,1,1,0,0,171,0,2,1.0
10129,10129,10129,0,2,21,1,0,4,2,2,0,0,171,50,1,4.0
10130,10130,10130,1,5,77,1,1,4,2,1,2,17,171,0,2,2.0
10131,10131,10131,1,2,74,1,5,4,1,2,0,0,171,0,4,2.0
10132,10132,10132,1,5,74,0,0,0,1,2,2,0,171,0,5,2.0
10133,10133,10133,1,24,98,0,1,5,2,1,2,17,171,0,1,3.0
10134,10134,10134,0,3,99,0,1,1,1,2,0,0,171,0,6,2.0
10135,10135,10135,1,3,74,0,0,0,1,2,2,0,171,0,2,2.0
10136,10136,10136,0,2,21,0,0,5,2,2,1,1,171,0,5,0.0
10137,10137,10137,1,2,74,0,2,5,1,1,0,0,171,0,4,1.0
10138,10138,10138,1,3,40,0,0,0,1,1,0,0,171,200,2,1.0
10139,10139,10139,1,4,74,0,0,4,1,2,2,0,171,0,1,4.0
10140,10140,10140,0,4,21,1,3,4,1,2,2,17,171,100,2,2.0
10141,10141,10141,0,12,21,0,5,4,2,2,0,0,172,0,2,4.0
10142,10142,10142,1,4,74,0,0,0,1,2,0,0,171,0,2,2.0
10143,10143,10143,1,18,98,1,1,2,1,1,2,0,171,150,2,1.0
10144,10144,10144,1,12,74,1,0,5,1,2,2,17,171,0,2,4.0
10145,10145,10145,0,5,21,1,2,5,1,1,0,0,171,0,3,3.0
10146,10146,10146,0,5,20,0,0,6,1,1,0,17,171,0,1,1.0
10147,10147,10147,0,12,19,0,4,4,1,1,1,0,172,0,2,1.0
10148,10148,10148,1,10,74,1,0,0,1,1,0,17,171,0,1,2.0
10149,10149,10149,0,21,116,0,6,5,1,2,2,17,172,0,2,4.0
10150,10150,10150,1,3,74,1,0,0,1,2,2,0,171,0,7,4.0
10151,10151,10151,1,2,74,0,1,5,0,2,2,17,171,0,1,2.0
10152,10152,10152,0,4,21,1,0,4,1,2,2,0,171,0,0,3.0
10153,10153,10153,0,1,21,1,0,4,1,2,0,0,171,0,3,1.0
10154,10154,10154,0,12,21,1,0,5,1,2,1,0,171,0,3,4.0
10155,10155,10155,0,2,15,0,0,6,1,2,0,0,171,20,1,1.0
10156,10156,10156,0,5,20,0,1,6,1,1,2,0,171,0,3,3.0
10157,10157,10157,1,9,74,1,1,4,1,2,2,17,171,0,2,3.0
10158,10158,10158,0,2,20,0,0,5,1,1,0,1,171,0,4,2.0
10159,10159,10159,1,2,74,0,0,4,1,2,2,0,171,150,1,4.0
10160,10160,10160,1,24,117,0,5,4,1,1,1,1,172,0,0,4.0
10161,10161,10161,0,2,99,1,1,1,1,2,0,0,171,50,2,2.0
10162,10162,10162,1,4,74,0,0,0,1,2,0,0,171,0,1,0.0
10163,10163,10163,1,3,74,1,3,4,1,2,2,17,171,0,3,2.0
10164,10164,10164,1,2,74,0,0,0,1,1,0,0,171,0,1,3.0
10165,10165,10165,1,36,74,1,1,4,0,1,2,17,171,150,1,4.0
10166,10166,10166,1,8,74,0,1,4,1,2,2,17,171,0,1,4.0
10167,10167,10167,1,5,43,0,3,4,2,1,1,0,171,0,8,1.0
10168,10168,10168,0,24,19,1,5,4,1,1,1,0,171,0,3,3.0
10169,10169,10169,1,24,147,1,0,5,1,0,2,0,171,0,0,4.0
10170,10170,10170,0,2,20,0,4,5,1,1,2,0,171,0,2,2.0
10171,10171,10171,0,3,21,0,0,5,1,2,1,1,171,0,2,2.0
10172,10172,10172,1,60,46,0,1,4,2,0,2,0,172,50,9,1.0
10173,10173,10173,0,5,15,0,3,6,1,2,1,0,171,0,2,4.0
10174,10174,10174,0,2,116,0,0,5,1,1,2,0,171,50,4,1.0
10175,10175,10175,1,2,74,0,0,0,1,1,2,0,171,0,3,0.0
10176,10176,10176,0,12,99,0,1,5,1,2,2,0,171,0,1,4.0
10177,10177,10177,1,3,55,0,1,5,1,2,2,0,171,500,1,3.0
10178,10178,10178,0,1,21,1,3,6,1,2,0,0,171,0,3,1.0
10179,10179,10179,0,12,20,0,0,0,1,1,1,1,171,75,2,4.0
10180,10180,10180,1,48,43,0,3,4,1,1,1,0,171,0,1,4.0
10181,10181,10181,1,1,74,1,0,5,1,1,2,1,171,10,5,4.0
10182,10182,10182,1,4,74,0,0,6,0,1,0,0,171,0,5,1.0
10183,10183,10183,0,2,21,1,1,4,1,2,0,0,171,0,3,1.0
10184,10184,10184,1,2,74,0,3,4,1,1,0,0,171,0,5,2.0
10185,10185,10185,0,2,21,1,4,4,1,2,2,0,171,0,12,3.0
10186,10186,10186,1,12,98,1,1,1,2,1,2,17,171,0,11,1.0
10187,10187,10187,1,2,74,1,1,4,1,2,2,0,171,0,1,2.0
10188,10188,10188,0,12,21,0,4,5,1,2,0,17,171,50,4,3.0
10189,10189,10189,1,2,73,1,0,0,2,2,0,0,171,0,5,2.0
10190,10190,10190,0,4,21,0,1,4,1,2,0,0,171,0,1,3.0
10191,10191,10191,0,4,116,1,6,5,1,2,2,1,171,0,2,3.0
10192,10192,10192,0,1,20,0,3,1,1,1,0,0,171,40,7,3.0
10193,10193,10193,0,4,161,0,0,0,1,2,2,17,171,50,9,2.0
10194,10194,10194,1,2,74,0,0,4,1,2,2,0,171,50,30,3.0
10195,10195,10195,1,1,62,0,0,0,1,2,2,0,171,50,2,1.0
10196,10196,10196,1,5,74,0,3,4,1,1,1,1,171,0,3,4.0
10197,10197,10197,0,1,81,1,1,1,1,0,2,0,171,250,8,2.0
10198,10198,10198,0,2,20,0,0,3,1,1,0,0,171,50,11,3.0
10199,10199,10199,0,8,159,0,0,6,1,1,2,17,171,0,1,3.0
10200,10200,10200,1,32,74,1,0,0,1,2,2,0,171,0,1,4.0
10201,10201,10201,0,6,99,1,4,4,1,2,2,0,171,0,2,1.0
10202,10202,10202,1,2,74,0,1,4,1,2,2,0,171,0,1,4.0
10203,10203,10203,0,2,20,1,0,3,1,1,2,0,172,0,5,1.0
10204,10204,10204,1,39,74,0,1,4,1,2,2,17,171,0,3,4.0
10205,10205,10205,0,1,21,1,1,3,2,2,0,0,171,0,3,2.0
10206,10206,10206,1,6,74,1,3,4,2,2,2,17,171,0,4,4.0
10207,10207,10207,1,26,50,0,1,1,1,0,2,1,171,0,4,4.0
10208,10208,10208,0,2,21,0,1,4,1,2,0,0,171,0,7,1.0
10209,10209,10209,0,1,21,0,6,5,1,2,0,0,171,0,4,1.0
10210,10210,10210,0,6,80,1,3,5,1,1,0,0,171,0,9,1.0
10211,10211,10211,0,24,2,0,5,4,1,2,2,0,172,1,2,4.0
10212,10212,10212,1,2,74,1,2,4,1,1,0,0,171,0,4,1.0
10213,10213,10213,1,2,64,0,0,0,1,2,0,1,171,0,1,3.0
10214,10214,10214,1,12,74,1,2,4,1,2,1,1,171,0,5,4.0
10215,10215,10215,0,2,20,0,4,5,2,1,2,0,171,0,1,3.0
10216,10216,10216,1,1,74,1,0,5,2,2,1,1,171,0,4,4.0
10217,10217,10217,1,12,10,1,1,4,1,1,2,17,171,0,2,1.0
10218,10218,10218,1,2,74,1,0,0,1,2,0,0,171,0,4,2.0
10219,10219,10219,1,4,74,1,0,4,0,1,2,0,171,0,5,3.0
10220,10220,10220,1,9,69,1,5,4,2,1,2,0,171,0,1,1.0
10221,10221,10221,1,17,74,0,0,0,2,2,2,17,171,100,2,4.0
10222,10222,10222,1,4,55,1,2,4,1,2,0,0,172,0,1,1.0
10223,10223,10223,0,6,21,0,1,6,1,2,2,17,171,0,5,4.0
10224,10224,10224,0,24,159,0,1,2,1,1,2,0,171,0,3,3.0
10225,10225,10225,1,2,74,1,1,5,1,1,0,0,171,0,3,2.0
10226,10226,10226,0,2,116,1,1,6,1,2,0,0,171,0,2,2.0
10227,10227,10227,1,4,74,0,1,5,1,2,2,0,171,0,16,3.0
10228,10228,10228,0,2,21,1,6,5,1,2,2,0,171,0,1,4.0
10229,10229,10229,0,3,20,0,2,3,1,2,0,0,171,0,1,3.0
10230,10230,10230,1,2,74,0,0,0,1,2,0,0,171,0,4,2.0
10231,10231,10231,1,5,55,1,1,5,1,2,2,17,171,0,6,2.0
10232,10232,10232,0,4,21,0,4,4,1,2,0,0,171,50,6,1.0
10233,10233,10233,1,6,74,0,1,4,1,2,2,17,171,0,1,4.0
10234,10234,10234,0,7,19,0,4,4,1,0,2,0,171,100,4,2.0
10235,10235,10235,0,39,106,0,1,5,1,2,2,17,171,0,4,4.0
10236,10236,10236,0,4,21,0,6,3,1,2,0,0,171,0,3,4.0
10237,10237,10237,0,5,21,1,0,5,2,1,2,0,172,50,5,3.0
10238,10238,10238,1,1,74,0,0,0,2,2,0,1,171,0,1,4.0
10239,10239,10239,1,1,74,1,0,5,1,1,0,0,171,0,2,1.0
10240,10240,10240,1,96,26,0,1,4,1,1,2,1,171,50,1,4.0
10241,10241,10241,1,96,50,0,1,4,0,1,2,17,171,350,2,4.0
10242,10242,10242,0,3,21,0,0,0,1,1,0,0,171,0,3,2.0
10243,10243,10243,1,3,147,0,0,4,1,2,1,0,171,0,2,2.0
10244,10244,10244,0,12,2,1,0,5,0,1,0,0,171,0,3,1.0
10245,10245,10245,0,2,21,0,1,6,2,2,1,0,171,0,8,0.0
10246,10246,10246,1,2,74,0,1,5,1,2,1,0,171,0,9,2.0
10247,10247,10247,1,2,74,1,0,4,2,2,1,1,171,0,5,1.0
10248,10248,10248,1,6,74,1,0,4,1,2,2,17,171,0,1,3.0
10249,10249,10249,0,3,1,0,4,4,1,1,0,0,171,0,3,2.0
10250,10250,10250,1,24,74,1,5,4,0,2,2,17,171,0,16,4.0
10251,10251,10251,1,6,74,0,0,0,1,1,2,17,171,0,1,3.0
10252,10252,10252,1,2,74,1,0,5,1,2,2,0,171,0,2,2.0
10253,10253,10253,0,12,2,0,6,5,1,1,1,1,171,1,3,4.0
10254,10254,10254,0,5,20,0,6,3,2,1,1,1,171,5,0,4.0
10255,10255,10255,1,12,77,1,1,1,1,1,2,17,171,0,8,0.0
10256,10256,10256,0,24,21,0,6,4,1,2,2,0,171,0,6,2.0
10257,10257,10257,1,6,74,1,1,5,0,2,2,17,171,0,4,2.0
10258,10258,10258,0,2,19,1,0,5,1,0,0,0,171,50,4,0.0
10259,10259,10259,1,2,74,0,1,1,1,0,2,0,171,0,5,3.0
